_id,title,link,summary,published,credit,author,updated,_source.name,_source.domain,_source.rss,_source.url,_fetched,_timestamp
ObjectId(5f7b97159e3182ef83b777c5),"ביהמ""ש העליון זימן דיון בערעור של רומן זדורוב",,"בדיון לא יישמעו טיעונים, והצדדים יתבקשו להגיב לשאלות מסוימות שיוצגו",2020-09-02T17:22:29Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.672Z,2020-09-02T17:22:29.000Z
ObjectId(5f7b97159e3182ef83b777c7),העליון: מצבה הנפשי של לייפר לא מונע את הסגרתה,,בית המשפט קבע: הליך ההסגרה של לייפר לאוסטרליה יימשך,2020-09-02T13:29:08Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.674Z,2020-09-02T13:29:08.000Z
ObjectId(5f7b97159e3182ef83b777c9),"הפלגים בעזה: ההסלמה רצינית, מוכנים לכל עימות",,"מקורות בחמאס: המו""מ לחילופי השבויים תקוע כי ישראל מסרבת לשלם את המחיר",2020-08-11T07:37:56Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T04:00:23.227Z,2020-08-11T07:37:56.000Z
ObjectId(5f7b97159e3182ef83b777cb),"ליברמן: ""בסוף חמאס יגיע לממדים של חיזבאללה""",,"יו""ר ישראל ביתנו תקף את הסכם הרגיעה: ""חמאס הוכיח שוב שאלימות משתלמת""",2020-09-02T08:08:39Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.707Z,2020-09-02T08:08:39.000Z
ObjectId(5f7b97159e3182ef83b777cd),"עד אתמול נמצאו 1,817 תלמידים מאומתים לקורונה",,משרד החינוך פרסם נתונים חלקיים בלבד על אחוזי התחלואה במערכת החינוך,2020-09-08T19:30:07Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.858Z,2020-09-08T19:30:07.000Z
ObjectId(5f7b97159e3182ef83b777cf),מנהיג האופוזיציה הרוסי אושפז – ייתכן שהורעל,,"מצבו של נבלני מוגדר קשה, לאחר שמצבו הורע בזמן שהיה בטיסה מסיביר",2020-08-20T09:25:46Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.782Z,2020-08-20T09:25:46.000Z
ObjectId(5f7b97159e3182ef83b777d1),אובמה: טראמפ לא הועיל לאיש מלבד עצמו וחבריו,,נשיא ארצות הברית לשעבר תקף את הנשיא המכהן בועידת המפלגה הדמוקרטית,2020-08-20T06:31:13Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.794Z,2020-08-20T06:31:13.000Z
ObjectId(5f7b97159e3182ef83b777d3),העוצר הלילי נכנס לתוקף ב-40 אזורים אדומים,,"פרופ' גמזו נכנס לבידוד עקב מגע עם חולה קורונה במטה ""מגן ישראל""",2020-09-08T14:51:16Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.869Z,2020-09-08T14:51:16.000Z
ObjectId(5f7b97159e3182ef83b777d5),ישראל והאמירויות דנו בשליחת אסטרונאוטים לחלל,,הצדדים דנו גם בשיתוף פעולה לשיגור לוויינים בתוכנית חלל לעשור הקרוב,2020-09-01T17:35:02Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-10T09:00:23.715Z,2020-09-01T17:35:02.000Z
ObjectId(5f7b97159e3182ef83b777d7),"צה""ל החל בדילול הכוחות בגבול הצפון",,עם זאת הודגש כי הכוננות במרחב הגבול עדיין בתוקף,2020-08-10T19:08:43Z,,,,כאן,ilnews,https://www.kan.org.il/rss/allnews.ashx,https://www.kan.org.il,2020-10-09T16:00:26.525Z,2020-08-10T19:08:43.000Z
